tweet_id,favorite_count,retweet_count,in_reply_to_status_id,in_reply_to_user_id,source,text,expanded_urls,rating_numerator,rating_denominator,name,date,time,month,day,hour,stage,jpg_url,img_num,prediction_1,prediction_1_confidence,prediction_1_a_breed,prediction_2,prediction_2_confidence,prediction_2_a_breed,prediction_3,prediction_3_confidence,prediction_3_a_breed
674767892831932416,1942,866,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pup was carefully tossed to make it look like she's riding that horse. I have no words this is fabulous. 12/10 https://t.co/Bob33W4sfD,https://twitter.com/dog_rates/status/674767892831932416/photo/1,12.0,10,None,2015-12-10,01:49:36,Dec,Thursday,1,None,https://pbs.twimg.com/media/CV1B0WkWwAEBKVx.jpg,1,Shower Curtain,0.238855,False,Sarong,0.0924141,False,Kimono,0.0564125,False
674774481756377088,1189,524,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Superpup. His head isn't proportional to his body. Has yet to serve any justice. 11/10 maybe one day pupper https://t.co/gxIFgg8ktm,https://twitter.com/dog_rates/status/674774481756377088/photo/1,11.0,10,Superpup,2015-12-10,02:15:47,Dec,Thursday,2,pupper,https://pbs.twimg.com/media/CV1HztsWoAAuZwo.jpg,1,Chihuahua,0.407016,True,French Bulldog,0.309978,True,Siamese Cat,0.227677,False
674781762103414784,2113,1315,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bedazzled pup here. Fashionable af. Super yellow. Looks hella fluffy. Webbed paws for efficient fetching. 8/10 https://t.co/ot8yMUGodj,https://twitter.com/dog_rates/status/674781762103414784/photo/1,8.0,10,None,2015-12-10,02:44:43,Dec,Thursday,2,None,https://pbs.twimg.com/media/CV1ObvEWcAA7c6i.jpg,1,Ocarina,0.148975,False,Hamster,0.0689849,False,Wool,0.0317285,False
674788554665512960,854,227,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Maggie. She's a Western Septic Downy. Pretends to be Mexican. Great hardwood flooring. 9/10 https://t.co/P3ElQ2wsjb,https://twitter.com/dog_rates/status/674788554665512960/photo/1,9.0,10,Maggie,2015-12-10,03:11:43,Dec,Thursday,3,None,https://pbs.twimg.com/media/CV1Um8vWIAAmhQn.jpg,1,Miniature Poodle,0.349561,True,Toy Poodle,0.154711,True,Maltese Dog,0.134229,True
674790488185167872,1163,273,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ER... MER... GERD 13/10 https://t.co/L1puJISV1a,https://twitter.com/dog_rates/status/674790488185167872/photo/1,13.0,10,None,2015-12-10,03:19:24,Dec,Thursday,3,None,https://pbs.twimg.com/media/CV1WXsmWcAAgQ56.jpg,1,Labrador Retriever,0.801903,True,Chesapeake Bay Retriever,0.193575,True,Rottweiler,0.00119305,True
674793399141146624,2653,1199,6.71729906628e+17,4196983835.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I have found another. 13/10 https://t.co/HwroPYv8pY,https://twitter.com/dog_rates/status/674793399141146624/photo/1,13.0,10,None,2015-12-10,03:30:58,Dec,Thursday,3,None,https://pbs.twimg.com/media/CV1ZA3oWEAA1HW_.jpg,1,Giant Schnauzer,0.119693,True,Afghan Hound,0.0727627,True,Miniature Schnauzer,0.0637859,True
674800520222154752,3177,936,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tedders. He broke his leg saving babies from the Pompeii eruption. 11/10 where's his Purple Heart? @POTUS https://t.co/cMI2AcLm4B,https://twitter.com/dog_rates/status/674800520222154752/photo/1,11.0,10,Tedders,2015-12-10,03:59:15,Dec,Thursday,3,None,https://pbs.twimg.com/media/CV1ffl3XAAAiFyr.jpg,1,Pembroke,0.876479,True,Cardigan,0.0969114,True,Dingo,0.00919567,False
674805413498527744,912,385,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","When your entire life is crumbling before you and you're trying really hard to hold your shit together.
10/10 https://t.co/vqFkgYPCW8",https://twitter.com/dog_rates/status/674805413498527744/video/1,10.0,10,None,2015-12-10,04:18:42,Dec,Thursday,4,None,https://pbs.twimg.com/ext_tw_video_thumb/674805331965399040/pu/img/-7bw8niVrgIkLKOW.jpg,1,English Springer,0.594467,True,Cocker Spaniel,0.389994,True,Welsh Springer Spaniel,0.00709611,True
674999807681908736,2390,1208,6.74793399141e+17,4196983835.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ok last one of these. I may try to make some myself. Anyway here ya go. 13/10 https://t.co/i9CDd1oEu8,https://twitter.com/dog_rates/status/674999807681908736/photo/1,13.0,10,None,2015-12-10,17:11:09,Dec,Thursday,17,None,https://pbs.twimg.com/media/CV4UvgNUkAEEnZd.jpg,1,Rottweiler,0.591829,True,Doberman,0.204544,True,Black-And-Tan Coonhound,0.0786019,True
675006312288268288,1030,245,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Mollie. This pic was taken after she bet all her toys on Ronda Rousey. 10/10 hang in there pupper https://t.co/QMmAqA9VqO,https://twitter.com/dog_rates/status/675006312288268288/photo/1,10.0,10,Mollie,2015-12-10,17:37:00,Dec,Thursday,17,pupper,https://pbs.twimg.com/media/CV4aqCwWsAIi3OP.jpg,1,Boxer,0.654697,True,Space Heater,0.0433888,False,Beagle,0.0428476,True
675015141583413248,2860,1300,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Moe. He's a golden Fetty Woof. Doesn't respect the authorities. Might own a motorhome? 10/10 revolutionary pup https://t.co/JAncIdNp8G,https://twitter.com/dog_rates/status/675015141583413248/photo/1,10.0,10,Moe,2015-12-10,18:12:05,Dec,Thursday,18,None,https://pbs.twimg.com/media/CV4iqh5WcAEV1E6.jpg,1,Street Sign,0.290091,False,Golden Retriever,0.258372,True,Sandbar,0.132173,False
675111688094527488,1020,276,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Oliver. He thought what was inside the pillow should be outside the pillow. Blurry since birth. 8/10 https://t.co/lFU9W31Fg9,https://twitter.com/dog_rates/status/675111688094527488/photo/1,8.0,10,Oliver,2015-12-11,00:35:44,Dec,Friday,0,None,https://pbs.twimg.com/media/CV56f54WsAEv4kJ.jpg,1,Labrador Retriever,0.631501,True,Brittany Spaniel,0.101927,True,Chesapeake Bay Retriever,0.0626498,True
675113801096802304,2077,857,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Zuzu. He just graduated college. Astute pupper. Needs 2 leashes to contain him. Wasn't ready for the pic. 10/10 https://t.co/2H5SKmk0k7,https://twitter.com/dog_rates/status/675113801096802304/photo/1,10.0,10,Zuzu,2015-12-11,00:44:07,Dec,Friday,0,pupper,https://pbs.twimg.com/media/CV58a4nXAAApywo.jpg,1,Bow,0.16802,False,Quill,0.108807,False,Joystick,0.0433118,False
675145476954566656,2259,985,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",What an honor. 3 dogs here. Blond one is clearly a gymnast. Other two just confused. Very nifty pups. 9/10 for all https://t.co/YDgstgIDGs,https://twitter.com/dog_rates/status/675145476954566656/photo/1,9.0,10,None,2015-12-11,02:49:59,Dec,Friday,2,None,https://pbs.twimg.com/media/CV6ZOPqWsAA20Uj.jpg,1,Labrador Retriever,0.458746,True,Great Dane,0.235504,True,Staffordshire Bullterrier,0.116864,True
675146535592706048,1268,342,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Coops. He's yelling at the carpet. Not very productive Coops. 7/10 https://t.co/Uz52oYnHzF,https://twitter.com/dog_rates/status/675146535592706048/photo/1,7.0,10,Coops,2015-12-11,02:54:12,Dec,Friday,2,None,https://pbs.twimg.com/media/CV6aMToXIAA7kH4.jpg,1,Dingo,0.288447,False,Cardigan,0.229944,True,Pembroke,0.190407,True
675147105808306176,1003,263,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When you're presenting a group project and the 4th guy tells the teacher that he did all the work. 10/10 https://t.co/f50mbB4UWS,https://twitter.com/dog_rates/status/675147105808306176/photo/1,10.0,10,None,2015-12-11,02:56:28,Dec,Friday,2,None,https://pbs.twimg.com/media/CV6atgoWcAEsdv6.jpg,1,Golden Retriever,0.949215,True,Labrador Retriever,0.0167654,True,Flat-Coated Retriever,0.0106373,True
675153376133427200,6684,2850,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",What kind of person sends in a picture without a dog in it? 1/10 just because that's a nice table https://t.co/RDXCfk8hK0,https://twitter.com/dog_rates/status/675153376133427200/photo/1,1.0,10,None,2015-12-11,03:21:23,Dec,Friday,3,None,https://pbs.twimg.com/media/CV6gaUUWEAAnETq.jpg,1,Paper Towel,0.327957,False,Mailbox,0.0960269,False,Seat Belt,0.0349951,False
675334060156301312,2953,1403,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Good morning here's a grass pupper. 12/10 https://t.co/2d68FmWGGs,"https://twitter.com/dog_rates/status/675334060156301312/photo/1,https://twitter.com/dog_rates/status/675334060156301312/photo/1",12.0,10,None,2015-12-11,15:19:21,Dec,Friday,15,pupper,https://pbs.twimg.com/media/CV9EvZNUwAAgLCK.jpg,2,Pembroke,0.773135,True,Cardigan,0.11681,True,Chow,0.0390362,True
675349384339542016,4179,2478,6.74999807682e+17,4196983835.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Yea I lied. Here's more. All 13/10 https://t.co/ZQZf2U4xCP,"https://twitter.com/dog_rates/status/675349384339542016/photo/1,https://twitter.com/dog_rates/status/675349384339542016/photo/1,https://twitter.com/dog_rates/status/675349384339542016/photo/1,https://twitter.com/dog_rates/status/675349384339542016/photo/1",13.0,10,None,2015-12-11,16:20:15,Dec,Friday,16,None,https://pbs.twimg.com/media/CV9SrABU4AQI46z.jpg,3,Borzoi,0.866367,True,Saluki,0.122079,True,Irish Wolfhound,0.00401972,True
675354435921575936,34727,18676,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Everyone needs to watch this. 13/10 https://t.co/Bb3xnpsWBC,https://twitter.com/dog_rates/status/675354435921575936/video/1,13.0,10,None,2015-12-11,16:40:19,Dec,Friday,16,None,https://pbs.twimg.com/ext_tw_video_thumb/675354114423808004/pu/img/qL1R_nGLqa6lmkOx.jpg,1,Upright,0.303415,False,Golden Retriever,0.181351,True,Brittany Spaniel,0.162084,True
675362609739206656,1113,254,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Daisy. She loves that shoe. Still no seat belt. Super churlish. 12/10 the dogs are killing it today https://t.co/cZlkvgRPdn,https://twitter.com/dog_rates/status/675362609739206656/photo/1,12.0,10,Daisy,2015-12-11,17:12:48,Dec,Friday,17,None,https://pbs.twimg.com/media/CV9etctWUAAl5Hp.jpg,1,Labrador Retriever,0.479008,True,Ice Bear,0.218289,False,Kuvasz,0.139911,True
675432746517426176,1602,617,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Happy Friday. Here's some golden puppers. 12/10 for all https://t.co/wNkqAED6lG,"https://twitter.com/dog_rates/status/675432746517426176/photo/1,https://twitter.com/dog_rates/status/675432746517426176/photo/1,https://twitter.com/dog_rates/status/675432746517426176/photo/1",12.0,10,None,2015-12-11,21:51:30,Dec,Friday,21,None,https://pbs.twimg.com/media/CV-ef64WoAAbh0I.jpg,1,Labrador Retriever,0.986548,True,Golden Retriever,0.00886185,True,Chihuahua,0.000693528,True
675483430902214656,1957,1060,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rare shielded battle dog here. Very happy about abundance of lettuce. Painfully slow fetcher. Still petable. 5/10 https://t.co/C3tlKVq7eO,https://twitter.com/dog_rates/status/675483430902214656/photo/1,5.0,10,None,2015-12-12,01:12:54,Dec,Saturday,1,None,https://pbs.twimg.com/media/CV_MmGZU8AAggM6.jpg,1,Box Turtle,0.543706,False,Terrapin,0.2026,False,Loggerhead,0.0711215,False
675489971617296384,1374,655,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT until we find this dog. Clearly a cool dog (front leg relaxed out window). Looks to be a superb driver. 10/10 https://t.co/MnTrKaQ8Wn,https://twitter.com/dog_rates/status/675489971617296384/photo/1,10.0,10,None,2015-12-12,01:38:53,Dec,Saturday,1,None,https://pbs.twimg.com/media/CV_SimUWoAAvJSY.jpg,1,West Highland White Terrier,0.139613,True,Seat Belt,0.118647,False,Old English Sheepdog,0.0939522,True
675497103322386432,3328,1423,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Reggie. He's going for the world record. Must concentrate. Focus up pup. 11/10 we all believe in you Reggie https://t.co/h3AWz4AzuC,https://twitter.com/dog_rates/status/675497103322386432/photo/1,11.0,10,Reggie,2015-12-12,02:07:14,Dec,Saturday,2,None,https://pbs.twimg.com/media/CV_ZAhcUkAUeKtZ.jpg,1,Vizsla,0.519589,True,Miniature Pinscher,0.0647712,True,Rhodesian Ridgeback,0.0614913,True
675501075957489664,18208,6362,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I shall call him squishy and he shall be mine, and he shall be my squishy. 13/10 https://t.co/WId5lxNdPH",https://twitter.com/dog_rates/status/675501075957489664/photo/1,13.0,10,None,2015-12-12,02:23:01,Dec,Saturday,2,None,https://pbs.twimg.com/media/CV_cnjHWUAADc-c.jpg,1,Dough,0.806757,False,Bakery,0.0279066,False,French Loaf,0.0181889,False
675517828909424640,1388,498,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12/10 stay woke https://t.co/XDiQw4Akiw,https://twitter.com/dog_rates/status/675517828909424640/photo/1,12.0,10,None,2015-12-12,03:29:35,Dec,Saturday,3,None,https://pbs.twimg.com/media/CV_r3v4VAAALvwg.jpg,1,Scottish Deerhound,0.240591,True,Groenendael,0.156916,True,Flat-Coated Retriever,0.0908994,True
675522403582218240,1102,309,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Sammy. He's a Motorola Firefox. Hat under hoodie (must be a half-decent up and coming white rapper) 10/10 https://t.co/rO2zxf0OQ0,https://twitter.com/dog_rates/status/675522403582218240/photo/1,10.0,10,Sammy,2015-12-12,03:47:46,Dec,Saturday,3,None,https://pbs.twimg.com/media/CV_wCh8W4AEWWZ9.jpg,1,Cocker Spaniel,0.299708,True,Golden Retriever,0.263665,True,Irish Setter,0.0803233,True
675531475945709568,1248,423,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ellie AKA Queen Slayer of the Orbs. Very self-motivated. Great yard. Rad foliage. 10/10 would pet diligently https://t.co/c9jmg3Xtzn,https://twitter.com/dog_rates/status/675531475945709568/photo/1,10.0,10,Ellie,2015-12-12,04:23:49,Dec,Saturday,4,None,https://pbs.twimg.com/media/CV_4ShmUYAA3wNu.jpg,1,Pembroke,0.918441,True,Cardigan,0.0273395,True,Siberian Husky,0.020221,True
675534494439489536,1911,460,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Seriously guys?! Only send in dogs. I only rate dogs. This is a baby black bear... 11/10 https://t.co/H7kpabTfLj,https://twitter.com/dog_rates/status/675534494439489536/photo/1,11.0,10,None,2015-12-12,04:35:48,Dec,Saturday,4,None,https://pbs.twimg.com/media/CV_7CV6XIAEV05u.jpg,1,Chow,0.749368,True,Schipperke,0.133738,True,Newfoundland,0.0499138,True
675706639471788032,682,104,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a Sizzlin Menorah spaniel from Brooklyn named Wylie. Lovable eyes. Chiller as hell. 10/10 and I'm out.. poof https://t.co/7E0AiJXPmI,https://twitter.com/dog_rates/status/675706639471788032/photo/1,10.0,10,None,2015-12-12,15:59:51,Dec,Saturday,15,None,https://pbs.twimg.com/media/CWCXj35VEAIFvtk.jpg,1,English Springer,0.9903,True,Welsh Springer Spaniel,0.00207991,True,Cocker Spaniel,0.00201378,True
675707330206547968,2111,756,6.75497103322e+17,4196983835.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We've got ourselves a battle here. Watch out Reggie. 11/10 https://t.co/ALJvbtcwf0,https://twitter.com/dog_rates/status/675707330206547968/photo/1,11.0,10,None,2015-12-12,16:02:36,Dec,Saturday,16,None,https://pbs.twimg.com/media/CWCYOqWUAAARmGr.jpg,1,Bath Towel,0.721933,False,Staffordshire Bullterrier,0.0593442,True,Bagel,0.0357016,False
675710890956750848,2008,910,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lenny. He was just told that he couldn't explore the fish tank. 12/10 smh all that work for nothing https://t.co/JWi6YrpiO1,"https://twitter.com/dog_rates/status/675710890956750848/photo/1,https://twitter.com/dog_rates/status/675710890956750848/photo/1",12.0,10,Lenny,2015-12-12,16:16:45,Dec,Saturday,16,None,https://pbs.twimg.com/media/CWCbd8ZWoAAtqoH.jpg,2,Standard Schnauzer,0.441427,True,Miniature Schnauzer,0.248885,True,Sealyham Terrier,0.164967,True
675781562965868544,1714,519,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Buddah. He was Waldo for Halloween. 11/10 https://t.co/DVAqAnb624,https://twitter.com/dog_rates/status/675781562965868544/photo/1,11.0,10,Buddah,2015-12-12,20:57:34,Dec,Saturday,20,None,https://pbs.twimg.com/media/CWDbv2yU4AARfeH.jpg,1,Maltese Dog,0.921968,True,West Highland White Terrier,0.0178107,True,Toy Poodle,0.0135554,True
675798442703122432,10908,3701,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bernie. He just touched a boob for the first time. 10/10 https://t.co/whQKMygnK6,https://twitter.com/dog_rates/status/675798442703122432/photo/1,10.0,10,Bernie,2015-12-12,22:04:39,Dec,Saturday,22,None,https://pbs.twimg.com/media/CWDrGH4UYAARoq_.jpg,1,Beagle,0.681218,True,Basset,0.125121,True,Boxer,0.0803982,True
675822767435051008,1622,580,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",🎶 HELLO FROM THE OTHER SIIIIIIIIDE 🎶 10/10s https://t.co/GK2HJtkdQk,https://twitter.com/dog_rates/status/675822767435051008/photo/1,10.0,10,None,2015-12-12,23:41:18,Dec,Saturday,23,None,https://pbs.twimg.com/media/CWEBOFYWwAA-O2c.jpg,1,Pomeranian,0.46071,True,Chow,0.202765,True,Pekinese,0.133266,True
675845657354215424,2427,978,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Pepper. She's not fully comfortable riding her imaginary bike yet. 10/10 don't worry pupper, it gets easier https://t.co/40dj4eTsXG",https://twitter.com/dog_rates/status/675845657354215424/photo/1,10.0,10,Pepper,2015-12-13,01:12:15,Dec,Sunday,1,pupper,https://pbs.twimg.com/media/CWEWClfW4AAnqhG.jpg,1,Pug,0.883952,True,Boston Bull,0.0110568,True,French Bulldog,0.00983981,True
675853064436391936,2867,1431,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we have an entire platoon of puppers. Total score: 88/80 would pet all at once https://t.co/y93p6FLvVw,"https://twitter.com/dog_rates/status/675853064436391936/photo/1,https://twitter.com/dog_rates/status/675853064436391936/photo/1",88.0,80,None,2015-12-13,01:41:41,Dec,Sunday,1,None,https://pbs.twimg.com/media/CWEcxqWVEAAHyGH.jpg,1,Labrador Retriever,0.868367,True,Golden Retriever,0.0433046,True,Vizsla,0.0282072,True
675870721063669760,1746,621,6.75707330207e+17,4196983835.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",&amp; this is Yoshi. Another world record contender 11/10 (what the hell is happening why are there so many contenders?) https://t.co/QG708dDNH6,https://twitter.com/dog_rates/status/675870721063669760/photo/1,11.0,10,None,2015-12-13,02:51:51,Dec,Sunday,2,None,https://pbs.twimg.com/media/CWEs1b-WEAEhq82.jpg,1,Golden Retriever,0.263892,True,Welsh Springer Spaniel,0.184193,True,Beagle,0.182241,True
675878199931371520,4442,1546,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ok, I'll admit this is a pretty adorable bunny hopping towards the ocean but please only send in dogs... 11/10 https://t.co/sfsVCGIipI",https://twitter.com/dog_rates/status/675878199931371520/photo/1,11.0,10,None,2015-12-13,03:21:34,Dec,Sunday,3,None,https://pbs.twimg.com/media/CWEzo19WoAEiOCj.jpg,1,Wood Rabbit,0.785756,False,Hare,0.118181,False,Cardigan,0.0436271,True
675888385639251968,2535,1051,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Breathtaking scene. A father taking care of his newborn pup. Tugs at the heartstrings. 10/10 restores my faith https://t.co/06oZdehGEa,https://twitter.com/dog_rates/status/675888385639251968/photo/1,10.0,10,None,2015-12-13,04:02:03,Dec,Sunday,4,None,https://pbs.twimg.com/media/CWE85snWIAEG5ES.jpg,1,West Highland White Terrier,0.672117,True,Old English Sheepdog,0.146147,True,Komondor,0.0231414,True
676089483918516224,1402,470,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Yes hello I'ma just snag this here toasted bagel real quick. carry on."" 9/10 https://t.co/Cuz0Osnekp",https://twitter.com/dog_rates/status/676089483918516224/photo/1,9.0,10,None,2015-12-13,17:21:08,Dec,Sunday,17,None,https://pbs.twimg.com/media/CWHzzFGXIAA0Y_H.jpg,1,Bull Mastiff,0.743808,True,Boxer,0.106697,True,American Staffordshire Terrier,0.0423353,True
676101918813499392,2985,1266,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Striker. He's ready for Christmas. 11/10 https://t.co/B3xxSLjQSH,https://twitter.com/dog_rates/status/676101918813499392/photo/1,11.0,10,Striker,2015-12-13,18:10:33,Dec,Sunday,18,None,https://pbs.twimg.com/media/CWH_FTgWIAAwOUy.jpg,1,Shih-Tzu,0.225848,True,Norfolk Terrier,0.186873,True,Irish Terrier,0.106987,True
676215927814406144,1850,647,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Herm. He just wants to be like the other dogs. Sneaky tongue slip. Super fuzzy. 9/10 would cuddle firmly https://t.co/tg8h9lzCHv,https://twitter.com/dog_rates/status/676215927814406144/photo/1,9.0,10,Herm,2015-12-14,01:43:35,Dec,Monday,1,None,https://pbs.twimg.com/media/CWJmzNsWUAE706Z.jpg,1,Hamster,0.999484,False,Guinea Pig,0.000158217,False,Broccoli,6.0911e-05,False
676219687039057920,79151,34042,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kenneth. He's stuck in a bubble. 10/10 hang in there Kenneth https://t.co/uQt37xlYMJ,https://twitter.com/dog_rates/status/676219687039057920/photo/1,10.0,10,Kenneth,2015-12-14,01:58:31,Dec,Monday,1,None,https://pbs.twimg.com/media/CWJqN9iWwAAg86R.jpg,1,Bubble,0.997556,False,Leafhopper,0.000158961,False,Whippet,0.000132464,True
676263575653122048,2204,599,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",All this pupper wanted to do was go skiing. No one told him about the El Niño. Poor pupper. 10/10 maybe next year https://t.co/fTgbq1UBR9,https://twitter.com/dog_rates/status/676263575653122048/photo/1,10.0,10,None,2015-12-14,04:52:55,Dec,Monday,4,pupper,https://pbs.twimg.com/media/CWKSIfUUYAAiOBO.jpg,1,Teddy,0.0982826,False,Toy Poodle,0.0980293,True,Shopping Basket,0.0778521,False
676430933382295552,1487,378,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Duke. He's an Urban Parmesan. They know he's scared of the green rubber dog. ""Why u do dis?"" thinks Duke. 10/10 https://t.co/3bim9U5Idr",https://twitter.com/dog_rates/status/676430933382295552/photo/1,10.0,10,Duke,2015-12-14,15:57:56,Dec,Monday,15,None,https://pbs.twimg.com/media/CWMqV7WUYAEEClG.jpg,1,Golden Retriever,0.583875,True,Cocker Spaniel,0.203671,True,Labrador Retriever,0.0361217,True
676533798876651520,2001,608,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ITSOFLUFFAYYYYY 12/10 https://t.co/bfw13CnuuZ,https://twitter.com/dog_rates/status/676533798876651520/photo/1,12.0,10,None,2015-12-14,22:46:41,Dec,Monday,22,None,https://pbs.twimg.com/media/CWOH4s9U8AEtkmQ.jpg,1,Chow,0.265274,True,Ice Bear,0.167614,False,Fur Coat,0.117506,False
676582956622721024,1287,309,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Vinnie. He's having fun while being safe. Well not a lot of fun, but definitely safe, and that's important 8/10 https://t.co/vZYtynZZlH",https://twitter.com/dog_rates/status/676582956622721024/photo/1,8.0,10,Vinnie,2015-12-15,02:02:01,Dec,Tuesday,2,None,https://pbs.twimg.com/media/CWO0m8tUwAAB901.jpg,1,Seat Belt,0.790028,False,Boston Bull,0.196307,True,French Bulldog,0.0124289,True
676603393314578432,1249,432,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Godzilla pupper. He had a ruff childhood &amp; now deflects that pain outward by terrorizing cities. Tragic 9/10 https://t.co/g1tLGkyaxr,https://twitter.com/dog_rates/status/676603393314578432/photo/1,9.0,10,Godzilla,2015-12-15,03:23:14,Dec,Tuesday,3,pupper,https://pbs.twimg.com/media/CWPHMqKVAAAE78E.jpg,1,Whippet,0.877021,True,Great Dane,0.0341819,True,Boxer,0.028404,True
676606785097199616,2008,484,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",*screeches for a sec and then faints* 12/10 https://t.co/N5QL4ySBEx,https://twitter.com/dog_rates/status/676606785097199616/photo/1,12.0,10,None,2015-12-15,03:36:42,Dec,Tuesday,3,None,https://pbs.twimg.com/media/CWPKSGpWcAQN6mw.jpg,1,Loafer,0.202999,False,Doormat,0.200411,False,Malinois,0.1423,True
676617503762681856,3091,1086,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I promise this wasn't meant to be a cuteness overload account but ermergerd look at this cozy pupper. 13/10 https://t.co/mpQl2rJjDh,https://twitter.com/dog_rates/status/676617503762681856/photo/1,13.0,10,None,2015-12-15,04:19:18,Dec,Tuesday,4,pupper,https://pbs.twimg.com/media/CWPUB9TWwAALPPx.jpg,1,Chihuahua,0.841084,True,Pomeranian,0.12053,True,Pekinese,0.00660034,True
